Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,13.1,✓ OK,33,33,33,,,,,,33,33,0
УЗЕ Бар БЕСС,13.2,✓ OK,33,32,33,,,,,,33,32,1


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"74,1","75,8","74,8","74,3","74,5",,,,"75,8","74,1","1,7"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"73,2","74,1","72,1","72,9","73,1",,,,"74,1","72,1",2
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"73,3","71,4","72,6","74,2","73,3",,,,"74,2","71,4","2,8"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"74,1","72,7","73,8","72,7","72,6",,,,"74,1","72,6","1,5"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"74,1","74,1","72,2","73,1","71,9",,,,"74,1","71,9","2,2"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"75,2","73,8","74,1","74,1","74,6",,,,"75,2","73,8","1,4"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"74,2","72,8","73,6","73,8","72,6",,,,"74,2","72,6","1,6"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"72,6","71,4","74,1","73,4","73,7",,,,"74,1","71,4","2,7"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"72,5","72,1","73,5","72,2","72,7",,,,"73,5","72,1","1,4"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"72,5","72,6",72,"72,4","72,9",,,,"72,9",72,"0,9"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"74,2","73,2","72,8","75,8",73,,,,"75,8","72,8",3
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"72,1","71,7","71,4","71,2","71,8",,,,"72,1","71,2","0,9"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,98,47,47,,,,,,47,47,0
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,80,80,78,82,82,79,,,82,78,4
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,95,50,49,,,,,,50,49,1
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,96,48,46,,,,,,48,46,2
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,96,51,51,,,,,,51,51,0
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,82,27,28,,,,,,28,27,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,92,39,40,,,,,,40,39,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,84,38,38,,,,,,38,38,0
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,90,41,41,,,,,,41,41,0
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,85,38,37,,,,,,38,37,1


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,91,91,90,89,91,89,,,91,89,2
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"76,4","73,8","75,1","75,9",76,,,,"76,4","73,8","2,6"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"75,8","77,3","75,5","74,5","75,4",,,,"77,3","74,5","2,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"75,5","76,6","75,4","74,5","75,6",,,,"76,6","74,5","2,1"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"75,4","75,4","75,8","75,6","74,8",,,,"75,8","74,8",1


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"62,8","61,5","62,6","61,5","63,1",,,,"63,1","61,5","1,6"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,63,"62,6","62,3",63,"61,6",,,,63,"61,6","1,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,63,"62,6","61,4","61,8","62,6",,,,63,"61,4","1,6"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"62,4","63,4",64,64,"62,7",,,,64,"62,4","1,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"63,5","63,4","62,9","63,1",63,,,,"63,5","62,9","0,6"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"64,4","62,9","64,5","62,9",63,,,,"64,5","62,9","1,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,86,86,85,86,87,85,,,87,85,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,81,81,82,,,,,,82,81,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,81,82,82,,,,,,82,81,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"65,4","66,5","65,6","67,5","65,4",,,,"67,5","65,4","2,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"65,1","65,5","65,4","67,2","67,3",,,,"67,3","65,1","2,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,82,82,81,,,,,,82,81,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,82,81,82,,,,,,82,81,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"70,4","71,5",70,"71,8",71,,,,"71,8",70,"1,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"72,2","72,7","75,7","69,7",71,,,,"75,7","69,7",6
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"73,2","75,5","69,3","70,4","71,8",,,,"75,5","69,3","6,2"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,72,"69,9","71,2","73,1","75,9",,,,"75,9","69,9",6
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"73,4","74,6","62,3","73,5","72,2",,,,"74,6","62,3","12,3"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"72,4","70,2","72,5","73,3",72,,,,"73,3","70,2","3,1"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"73,2","69,1","72,5","70,7","73,1",,,,"73,2","69,1","4,1"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"71,5","74,5","73,6","69,4","73,3",,,,"74,5","69,4","5,1"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,88,88,88,89,89,89,,,89,88,1
