Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,78,79,77,81,80,78,,,81,77,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,72,72,73,,,,,,73,72,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,72,73,72,,,,,,73,72,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"52,7","54,7","53,3","58,1","51,9",,,,"58,1","51,9","6,2"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"50,8","51,9",52,"60,5","60,7",,,,"60,7","50,8","9,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,72,72,72,,,,,,72,72,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,73,70,73,,,,,,73,70,3


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"56,1","57,4","54,9","57,4","56,5",,,,"57,4","54,9","2,5"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"57,8","58,9","61,1","54,6","55,9",,,,"61,1","54,6","6,5"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"58,2","60,7","54,7","55,7","57,8",,,,"60,7","54,7",6
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"57,8","55,5","57,2","58,5","62,5",,,,"62,5","55,5",7
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"58,6",60,46,"59,3","58,3",,,,60,46,14
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"58,1","55,6",58,"58,7","58,2",,,,"58,7","55,6","3,1"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"57,5","53,7","57,3","55,9","58,5",,,,"58,5","53,7","4,8"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"57,1",60,59,55,"58,5",,,,60,55,5
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,82,78,79,82,84,84,,,84,78,6
