Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,99,38,48,,,,,,48,38,10


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,88,88,87,86,87,86,,,88,86,2
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"85,8","80,7","83,8","84,9","84,9",,,,"85,8","80,7","5,1"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"83,9","87,5",84,"82,2","83,9",,,,"87,5","82,2","5,3"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"84,1","86,5","83,8","82,1","83,9",,,,"86,5","82,1","4,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"83,7","84,1","84,3","84,9",83,,,,"84,9",83,"1,9"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"84,2","83,1","83,6","83,4","84,6",,,,"84,6","83,1","1,5"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"84,4","83,9","82,9","85,7","82,1",,,,"85,7","82,1","3,6"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"85,1","84,2","81,8","83,7","84,7",,,,"85,1","81,8","3,3"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"82,1","84,6","85,6","86,2","83,4",,,,"86,2","82,1","4,1"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"85,6","84,6","83,6","83,8","83,4",,,,"85,6","83,4","2,2"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"85,7",83,"86,6","83,9","84,5",,,,"86,6",83,"3,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,81,82,80,84,82,80,,,84,80,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89,89,93,,,,,,93,89,4
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,89,93,89,,,,,,93,89,4
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"89,3","91,3","89,9","94,2","87,8",,,,"94,2","87,8","6,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"86,1","87,1","87,2","95,6","95,5",,,,"95,6","86,1","9,5"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,94,94,94,,,,,,94,94,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,94,91,93,,,,,,94,91,3


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"86,2","87,6",85,"87,2","86,6",,,,"87,6",85,"2,6"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"87,6",89,"91,3","85,1","86,1",,,,"91,3","85,1","6,2"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"88,4","90,6","84,9","86,3","87,6",,,,"90,6","84,9","5,7"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"88,1","85,7","87,5","88,8","90,5",,,,"90,5","85,7","4,8"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"89,1","89,8","76,8","89,5",88,,,,"89,8","76,8",13
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"87,9","86,1","88,5","89,2","87,5",,,,"89,2","86,1","3,1"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"87,5","83,8","87,3",86,"88,2",,,,"88,2","83,8","4,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"87,8","90,7","89,3","84,1","88,8",,,,"90,7","84,1","6,6"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,87,83,83,86,88,88,,,88,83,5
