Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,10.2,✓ OK,46,44,45,,,,,,46,44,2
УЗЕ Бар БЕСС,11.1,✓ OK,46,47,47,,,,,,47,46,1
УЗЕ Бар БЕСС,11.2,✓ OK,47,46,47,,,,,,47,46,1
УЗЕ Бар БЕСС,12.1,✓ OK,47,46,48,,,,,,48,46,2
УЗЕ Бар БЕСС,12.2,✓ OK,46,46,48,,,,,,48,46,2
УЗЕ Бар БЕСС,13.1,✓ OK,47,46,47,,,,,,47,46,1
УЗЕ Бар БЕСС,13.2,✓ OK,47,47,47,,,,,,47,47,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,64,"64,4","64,4",64,64,,,,"64,4",64,"0,4"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"64,1","64,5","63,3","64,1","63,7",,,,"64,5","63,3","1,2"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"63,9","63,5","63,9","64,3","63,9",,,,"64,3","63,5","0,8"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"64,3","63,9","64,3","63,5","63,5",,,,"64,3","63,5","0,8"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,3","56,5","55,8","56,1","55,7",,,,"88,3","55,7","32,6"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,64,"63,6","63,6",64,64,,,,64,"63,6","0,4"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"66,5","63,2","64,9","65,8","61,1",,,,"66,5","61,1","5,4"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"63,5","60,5","66,7","65,3","65,7",,,,"66,7","60,5","6,2"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,65,"62,7","66,7","62,9","65,1",,,,"66,7","62,7",4
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"62,5","63,7","61,6","62,1","64,3",,,,"64,3","61,6","2,7"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"65,3","62,7","62,1","68,4","61,9",,,,"68,4","61,9","6,5"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"63,9","63,4","61,6","60,6",64,,,,64,"60,6","3,4"


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,71,71,71,71,70,70,,,71,70,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"70,3","69,1","69,9","69,9","70,2",,,,"70,3","69,1","1,2"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"69,4","70,6","69,4","68,7","69,4",,,,"70,6","68,7","1,9"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"69,6","70,3","69,8","69,5","69,9",,,,"70,3","69,5","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"69,6","69,9","69,6","69,6","69,1",,,,"69,9","69,1","0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"65,4",65,"65,4","65,4","65,4",,,,"65,4",65,"0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"65,8",65,65,"65,4",65,,,,"65,8",65,"0,8"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"66,3","66,3","66,3","66,3","66,3",,,,"66,3","66,3",0
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"67,1","67,5","67,5","67,5","67,1",,,,"67,5","67,1","0,4"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"65,8","65,8","65,4","65,4","65,8",,,,"65,8","65,4","0,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"66,8",66,"66,8","66,4",66,,,,"66,8",66,"0,8"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,57,57,55,58,58,56,,,58,55,3


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,70,70,70,,,,,,70,70,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,69,69,69,,,,,,69,69,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"65,3","65,7","65,3","66,1",65,,,,"66,1",65,"1,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"63,7","64,9","64,6","68,6","68,2",,,,"68,6","63,7","4,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,70,70,70,,,,,,70,70,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,70,69,71,,,,,,71,69,2


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"68,6","68,8","68,6","68,6","68,8",,,,"68,8","68,6","0,2"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"69,4",70,"70,2","69,2","69,1",,,,"70,2","69,1","1,1"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"69,6","70,2","69,2","69,1","69,9",,,,"70,2","69,1","1,1"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"69,8","69,5","70,1","70,2",71,,,,71,"69,5","1,5"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"68,5","68,8","66,4","68,7","68,5",,,,"68,8","66,4","2,4"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"69,3","69,1","69,5","69,6","69,4",,,,"69,6","69,1","0,5"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"68,7","67,9","68,8","68,1","68,8",,,,"68,8","67,9","0,9"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"69,7","70,3","70,2","69,2","69,7",,,,"70,3","69,2","1,1"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,52,54,54,53,56,56,,,56,52,4
