Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,PCS-8.1,✓ OK,89.9,90.3,90.3,89.9,89.9,,,,90.3,89.9,0.4
УЗЕ Бар БЕСС,PCS-8.2,✓ OK,90.3,90.3,90.7,90.3,90.3,,,,90.7,90.3,0.4
УЗЕ Бар БЕСС,PCS-9.1,✓ OK,82.3,93.2,89.5,93.0,90.0,,,,93.2,82.3,10.9
УЗЕ Бар БЕСС,PCS-9.2,✓ OK,89.9,91.6,90.2,93.3,86.6,,,,93.3,86.6,6.7
УЗЕ Бар БЕСС,PCS-10.1,✓ OK,37.0,36.0,36.0,,,,,,37.0,36.0,1.0
УЗЕ Бар БЕСС,PCS-10.2,✓ OK,36.0,38.0,38.0,,,,,,38.0,36.0,2.0
УЗЕ Бар БЕСС,PCS-11.1,✓ OK,35.0,36.0,39.0,,,,,,39.0,35.0,4.0
УЗЕ Бар БЕСС,PCS-11.2,✓ OK,37.0,37.0,36.0,,,,,,37.0,36.0,1.0
УЗЕ Бар БЕСС,PCS-12.1,✓ OK,37.0,36.0,36.0,,,,,,37.0,36.0,1.0
УЗЕ Бар БЕСС,PCS-12.2,✓ OK,36.0,36.0,36.0,,,,,,36.0,36.0,0.0
УЗЕ Бар БЕСС,PCS-13.1,✓ OK,36.0,37.0,36.0,,,,,,37.0,36.0,1.0
УЗЕ Бар БЕСС,PCS-13.2,✓ OK,39.0,37.0,36.0,,,,,,39.0,36.0,3.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,90.9,90.9,90.8,90.7,90.3,,,,90.9,90.3,0.6
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,92.0,92.0,92.1,92.0,92.0,,,,92.1,92.0,0.1
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,90.3,87.3,88.2,90.9,90.1,,,,90.9,87.3,3.6
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,84.6,84.6,84.6,84.6,84.2,,,,84.6,84.2,0.4
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,93.2,93.2,93.2,93.6,93.2,,,,93.6,93.2,0.4
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,91.4,90.6,90.9,91.1,91.1,,,,91.4,90.6,0.8
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,89.0,89.0,89.0,89.0,85.0,89.0,,,89.0,85.0,4.0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,88.0,82.4,85.4,87.5,86.6,,,,88.0,82.4,5.6
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,85.6,88.9,84.9,83.0,86.1,,,,88.9,83.0,5.9
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,86.3,88.1,85.6,84.0,85.9,,,,88.1,84.0,4.1
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,86.4,85.7,87.3,86.8,82.7,,,,87.3,82.7,4.6
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,87.4,85.5,86.9,84.9,87.5,,,,87.5,84.9,2.6
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,87.7,87.7,86.2,90.4,82.7,,,,90.4,82.7,7.7
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,88.8,86.3,82.3,85.6,87.5,,,,88.8,82.3,6.5
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,83.3,88.8,90.3,90.9,85.3,,,,90.9,83.3,7.6
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,90.8,87.9,86.5,85.4,86.6,,,,90.8,85.4,5.4
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,90.1,84.2,92.3,85.9,86.9,,,,92.3,84.2,8.1
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,89.0,89.0,89.0,94.0,89.0,89.0,,,94.0,89.0,5.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,90.0,88.0,90.0,,,,,,90.0,88.0,2.0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,91.0,91.0,90.0,,,,,,91.0,90.0,1.0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,82.9,82.7,83.4,83.9,83.6,,,,83.9,82.7,1.2
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,78.8,80.6,80.4,89.0,89.5,,,,89.5,78.8,10.7
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,90.0,90.0,90.0,,,,,,90.0,90.0,0.0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90.0,90.0,90.0,,,,,,90.0,90.0,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знам'янська БЕСС,PCS-1.1,✓ OK,90.1,88.2,89.4,89.9,87.0,,,,90.1,87.0,3.1
УЗЕ Знам'янська БЕСС,PCS-1.2,✓ OK,89.4,87.2,91.2,90.7,91.5,,,,91.5,87.2,4.3
УЗЕ Знам'янська БЕСС,PCS-2.1,✓ OK,89.5,88.7,91.5,89.0,90.4,,,,91.5,88.7,2.8
УЗЕ Знам'янська БЕСС,PCS-2.2,✓ OK,89.0,89.0,87.5,88.2,89.5,,,,89.5,87.5,2.0
УЗЕ Знам'янська БЕСС,PCS-3.1,✓ OK,91.0,88.9,88.6,92.4,88.7,,,,92.4,88.6,3.8
УЗЕ Знам'янська БЕСС,PCS-3.2,✓ OK,89.5,88.9,87.1,86.2,89.3,,,,89.5,86.2,3.3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,87.9,89.7,87.2,90.0,89.8,,,,90.0,87.2,2.8
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,88.0,88.1,91.1,84.9,87.6,,,,91.1,84.9,6.2
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,90.0,93.3,86.0,87.3,89.1,,,,93.3,86.0,7.3
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,89.2,85.6,89.1,90.6,93.9,,,,93.9,85.6,8.3
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,90.7,92.3,82.6,91.1,88.8,,,,92.3,82.6,9.7
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,90.0,87.7,90.3,90.5,89.4,,,,90.5,87.7,2.8
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,90.8,87.2,89.7,88.2,90.5,,,,90.8,87.2,3.6
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,87.8,89.9,89.5,85.5,88.9,,,,89.9,85.5,4.4
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,92.0,89.0,89.0,89.0,93.0,93.0,,,93.0,89.0,4.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
