Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,92,91,,,,,,92,91,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,58,87,,,,,,87,58,29
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,87,86,,,,,,87,86,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,86,88,,,,,,88,86,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,87,,,,,,87,38,49


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,95,94,94,94,94,94,,,95,94,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"85,8","85,1","85,5","85,4","85,4",,,,"85,8","85,1","0,7"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"84,7","85,5","84,7","84,3","84,7",,,,"85,5","84,3","1,2"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"84,7","85,1","85,1","84,7","84,7",,,,"85,1","84,7","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"84,7","85,1","84,7","85,5","84,7",,,,"85,5","84,7","0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"83,6","83,2","83,3","83,2","83,7",,,,"83,7","83,2","0,5"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"83,7","83,3","83,3","84,1","82,9",,,,"84,1","82,9","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"83,6","83,6","82,4","83,6","83,6",,,,"83,6","82,4","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"82,9","83,7","84,5","84,1","82,9",,,,"84,5","82,9","1,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"84,1","83,7","83,3","83,3","83,3",,,,"84,1","83,3","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"83,7","82,9","84,1","83,3","83,3",,,,"84,1","82,9","1,2"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,89,90,89,94,89,91,,,94,89,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89,88,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,88,89,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"78,9",80,"79,1",81,"78,2",,,,81,"78,2","2,8"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,77,78,"77,9","83,2","82,7",,,,"83,2",77,"6,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,88,89,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,89,88,89,,,,,,89,88,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"84,6","85,3","84,1","84,7","84,7",,,,"85,3","84,1","1,2"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"84,7","85,3",86,"83,9",84,,,,86,"83,9","2,1"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"85,2","86,1","83,8","84,1","84,8",,,,"86,1","83,8","2,3"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"85,2","84,5","85,3","85,6","85,8",,,,"85,8","84,5","1,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"85,9",86,"80,9",86,"85,5",,,,86,"80,9","5,1"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"84,7","84,1","85,4","85,5","84,6",,,,"85,5","84,1","1,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"85,2","83,6","85,3","84,4","85,6",,,,"85,6","83,6",2
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"84,4","85,8","85,4",83,"84,8",,,,"85,8",83,"2,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,93,92,93,94,95,94,,,95,92,3
