Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,90,59,59,,,,,,59,59,0
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,99,61,61,,,,,,61,61,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,99,49,60,,,,,,60,49,11
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,99,61,59,,,,,,61,59,2
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,98,59,3,,,,,,59,3,56
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,60,,,,,,60,38,22


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,92,92,92,92,92,,,93,92,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"81,1",80,"80,4","80,7","80,7",,,,"81,1",80,"1,1"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"80,4","80,8","80,4",80,"80,4",,,,"80,8",80,"0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"80,4","80,8","80,8","80,4","80,4",,,,"80,8","80,4","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"80,4","80,8","80,4","80,8","80,4",,,,"80,8","80,4","0,4"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"82,9","82,5","82,5","82,5","82,9",,,,"82,9","82,5","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"82,9","82,5","82,1","83,3","82,1",,,,"83,3","82,1","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"82,8","82,4","81,7","82,4","82,8",,,,"82,8","81,7","1,1"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"82,1","82,9","83,7","83,3","82,1",,,,"83,7","82,1","1,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"83,3","82,9","82,5","82,5","82,5",,,,"83,3","82,5","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"82,9","81,7","83,3","82,5","82,9",,,,"83,3","81,7","1,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,89,89,89,94,89,91,,,94,89,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,88,87,88,,,,,,88,87,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,88,89,88,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"78,5","79,6","78,7","80,6","77,8",,,,"80,6","77,8","2,8"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"76,6","77,6","77,5","82,8","82,7",,,,"82,8","76,6","6,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,87,88,88,,,,,,88,87,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,88,87,88,,,,,,88,87,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"83,4","84,2",83,"83,6","83,5",,,,"84,2",83,"1,2"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"83,9","84,5","85,2","83,1","82,9",,,,"85,2","82,9","2,3"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"84,4","84,9",83,"83,3",84,,,,"84,9",83,"1,9"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,84,"83,3","84,1","84,5",85,,,,85,"83,3","1,7"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"84,8","85,2","79,7","84,9","84,4",,,,"85,2","79,7","5,5"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"83,9","82,9","84,2","84,3","83,5",,,,"84,3","82,9","1,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"84,1","82,8","84,1","83,6","84,4",,,,"84,4","82,8","1,6"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"83,2","84,7","84,3","81,8","83,6",,,,"84,7","81,8","2,9"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,93,92,93,94,95,94,,,95,92,3
