Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,84,84,87,,,,,,87,84,3


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"83,7","84,4","83,4","84,2","84,5",,,,"84,5","83,4","1,1"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"84,4","84,8","86,3","82,7","83,3",,,,"86,3","82,7","3,6"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"85,1","86,4","82,8","83,4","84,1",,,,"86,4","82,8","3,6"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"84,1","83,2","83,9","85,3","86,5",,,,"86,5","83,2","3,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"85,8","86,1","79,1","85,4","84,5",,,,"86,1","79,1",7
УЗЕ Смолінська БЕСС,PCS-3.2,❌ ERROR,N/A
УЗЕ Смолінська БЕСС,PCS-4.1,❌ ERROR,N/A
УЗЕ Смолінська БЕСС,PCS-4.2,❌ ERROR,N/A
УЗЕ Смолінська БЕСС,PCS-5.1,❌ ERROR,N/A
