Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"69,9","70,2","70,5","71,5","68,3",,,,"71,5","68,3","3,2"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"60,6","60,4","60,7","60,4","60,6",,,,"60,7","60,4","0,3"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"61,8","61,3","60,1","63,7","58,3",,,,"63,7","58,3","5,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"62,6","61,1","57,7",60,"61,6",,,,"62,6","57,7","4,9"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"58,8","62,4","63,9","64,4","61,5",,,,"64,4","58,8","5,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,64,62,61,"61,2","60,8",,,,64,"60,8","3,2"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"64,3",60,"65,4","60,9","61,9",,,,"65,4",60,"5,4"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,84,82,86,86,82,83,,,86,82,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,79,78,78,,,,,,79,78,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,79,79,79,,,,,,79,79,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"62,9","65,6","63,5",70,"61,4",,,,70,"61,4","8,6"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"59,5",61,61,"71,4","71,8",,,,"71,8","59,5","12,3"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,77,78,78,,,,,,78,77,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,78,78,78,,,,,,78,78,0


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"67,9","68,1","67,7",68,"68,2",,,,"68,2","67,7","0,5"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"68,7","68,8","69,6","68,2","68,1",,,,"69,6","68,1","1,5"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"69,5","70,2","68,2","68,4","68,9",,,,"70,2","68,2",2
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"69,5","69,3","69,4","70,2","70,8",,,,"70,8","69,3","1,5"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"68,9","68,7","65,8","68,6","68,1",,,,"68,9","65,8","3,1"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"68,5","67,9","68,7",69,"68,5",,,,69,"67,9","1,1"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"68,4","67,7","68,4",68,"68,6",,,,"68,6","67,7","0,9"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"68,4","69,5","69,1","68,3","69,1",,,,"69,5","68,3","1,2"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,85,86,84,86,88,86,,,88,84,4
