Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"80,7","81,5","81,5",87,"87,6",,,,"87,6","80,7","6,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,90,91,90,,,,,,91,90,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,91,90,90,,,,,,91,90,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"85,4","86,2","84,9","85,8","85,8",,,,"86,2","84,9","1,3"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"85,8","87,2","91,2","81,1","83,9",,,,"91,2","81,1","10,1"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"85,9","87,4","84,5","85,4","85,6",,,,"87,4","84,5","2,9"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"86,3",85,"85,8","86,6","89,1",,,,"89,1",85,"4,1"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"86,9","87,9","78,6","87,5",86,,,,"87,9","78,6","9,3"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"86,4","82,4","86,9","88,3","85,9",,,,"88,3","82,4","5,9"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"87,9",81,"86,6",84,"88,3",,,,"88,3",81,"7,3"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"84,7","89,8","87,9","80,6","87,2",,,,"89,8","80,6","9,2"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,96,91,91,91,96,96,,,96,91,5
