Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,9.1,✓ OK,"68,6","71,6","70,8","71,6","70,9",,,,"71,6","68,6",3
УЗЕ Бар БЕСС,9.2,✓ OK,"71,7","71,9","72,1","72,6","70,9",,,,"72,6","70,9","1,7"
УЗЕ Бар БЕСС,10.1,✓ OK,88,87,87,,,,,,88,87,1
УЗЕ Бар БЕСС,10.2,✓ OK,87,86,88,,,,,,88,86,2
УЗЕ Бар БЕСС,11.1,✓ OK,83,87,88,,,,,,88,83,5
УЗЕ Бар БЕСС,11.2,✓ OK,88,88,86,,,,,,88,86,2
УЗЕ Бар БЕСС,12.1,✓ OK,85,87,87,,,,,,87,85,2
УЗЕ Бар БЕСС,12.2,✓ OK,86,87,86,,,,,,87,86,1
УЗЕ Бар БЕСС,13.1,✓ OK,86,87,87,,,,,,87,86,1
УЗЕ Бар БЕСС,13.2,✓ OK,87,88,87,,,,,,88,87,1


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"70,1","71,5","70,5","69,7",70,,,,"71,5","69,7","1,8"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"68,9","70,6","67,3","68,6","68,4",,,,"70,6","67,3","3,3"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"69,1",68,"68,9","69,9","68,8",,,,"69,9",68,"1,9"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"70,8","69,3","70,9",69,"69,2",,,,"70,9",69,"1,9"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"74,9","70,1","67,5","68,9","67,3",,,,"74,9","67,3","7,6"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"70,2",68,"69,4","69,8","69,7",,,,"70,2",68,"2,2"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"72,1","71,3","71,7","71,7","71,3",,,,"72,1","71,3","0,8"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"71,3","70,9","71,8","71,7","71,4",,,,"71,8","70,9","0,9"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"71,4","71,1","71,9","71,5","71,4",,,,"71,9","71,1","0,8"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"70,8","70,6","70,7","70,5","70,5",,,,"70,8","70,5","0,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"71,8","71,4","71,4","72,1","71,6",,,,"72,1","71,4","0,7"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"70,5","70,2","70,2","70,1","70,6",,,,"70,6","70,1","0,5"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,52,52,,,,,,52,52,0
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,18,19,18,16,18,16,,,19,16,3
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,99,98,82,,,,,,98,82,16
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,70,52,,,,,,70,52,18
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,100,52,52,,,,,,52,52,0
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,63,63,,,,,,63,63,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,99,61,62,,,,,,62,61,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,91,62,62,,,,,,62,62,0
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,90,60,61,,,,,,61,60,1
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,93,38,59,,,,,,59,38,21


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,87,87,87,87,87,87,,,87,87,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"66,7",64,"65,2","65,9","65,9",,,,"66,7",64,"2,7"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"66,7","68,6",67,"65,8","66,5",,,,"68,6","65,8","2,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"67,3","68,7","67,2","66,4","67,2",,,,"68,7","66,4","2,3"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"67,4","67,5","67,1",68,"66,8",,,,68,"66,8","1,2"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,61,"60,5","60,9","60,9","61,7",,,,"61,7","60,5","1,2"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"61,3",61,"60,5","61,6","59,7",,,,"61,6","59,7","1,9"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"60,4",60,"58,6","59,3","60,2",,,,"60,4","58,6","1,8"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"59,5","61,1","61,8","61,8","60,3",,,,"61,8","59,5","2,3"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"61,9","61,2","60,9","60,9","60,9",,,,"61,9","60,9",1
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"62,3","60,4","62,9","60,6","60,9",,,,"62,9","60,4","2,5"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,84,85,85,86,85,86,,,86,84,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,77,77,78,,,,,,78,77,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,77,79,78,,,,,,79,77,2
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"58,2","59,3","58,8","61,5","57,6",,,,"61,5","57,6","3,9"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"56,5","57,2","57,2","63,7","63,7",,,,"63,7","56,5","7,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,76,78,77,,,,,,78,76,2
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,78,77,77,,,,,,78,77,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"66,9","67,5","66,1","67,5","66,9",,,,"67,5","66,1","1,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"67,9",69,"70,3","66,4","66,9",,,,"70,3","66,4","3,9"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"68,3","69,6","66,1","66,9","67,9",,,,"69,6","66,1","3,5"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"68,8","67,6","68,5","69,4","70,8",,,,"70,8","67,6","3,2"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"68,2","68,5","60,3","68,4","67,8",,,,"68,5","60,3","8,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"68,2","66,9","68,5","68,7",68,,,,"68,7","66,9","1,8"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"67,7","65,7","67,5","66,8","68,4",,,,"68,4","65,7","2,7"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"68,1","70,1","69,2","66,5","68,7",,,,"70,1","66,5","3,6"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,87,86,86,88,88,88,,,88,86,2
